activation_law,mechanism,model_level,case_family,basis_caseName,basis_gammaW,basis_pW,basis_alpha_gap,seed,lambda_B,q,mean_raw_score,joint_penalized_score,lambdaW_AS002,lambdaW_AS004,lambdaW_AS006,score_AS002,score_AS004,score_AS006,policy
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.6,0.75,0.296692999278183,0.326692999278183,0.085989851298393,0.356762134500816,0.6,0.272107740155484,0.348933184156733,0.269038073522333,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.5,3,0.306766660339317,0.326766660339318,0.0002109375,0.0625,0.5,0.255068957567821,0.35131920049672,0.313911822953411,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,1.25,0.306786601787421,0.326786601787421,0.0215868497499622,0.231246514194772,0.55,0.25728601996992,0.353890157434271,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,1.25,0.296793231566976,0.326793231566976,0.0235492906363224,0.252268924576114,0.6,0.257814641408522,0.353089180893582,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.75,0.5,0.306803705503958,0.326803705503958,0.205395959064437,0.530330085889911,0.75,0.301866843748538,0.341634476948901,0.276909795814433,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.55,1.5,0.296807442146958,0.326807442146958,0.0112967777485441,0.194454364826301,0.55,0.257937629351431,0.349303533392489,0.283181163696953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.8,0.5,0.296808727169014,0.326808727169014,0.219089023002066,0.565685424949238,0.8,0.31292616553297,0.328365073473372,0.249134942500701,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.5,2.5,0.306817291086173,0.326817291086173,0.00077023484649164,0.0883883476483184,0.5,0.255181867297281,0.351358183007826,0.313911822953411,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.6,1.5,0.296905405271586,0.326905405271586,0.0123237575438662,0.212132034355964,0.6,0.258990744008752,0.352915212281856,0.278810259524151,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.6,2,0.296924479413597,0.326924479413597,0.003375,0.15,0.6,0.2560193731599,0.35208009099612,0.282673974084772,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,1,0.306934003825396,0.326934003825396,0.0375,0.25,0.5,0.257154665439455,0.352554149861276,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.7,0.5,0.29693419957968,0.32693419957968,0.191702895126808,0.494974746830583,0.7,0.277724252621496,0.354882608699524,0.258195737418019,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,1.25,0.306938567997236,0.326938567997236,0.0235492906363224,0.252268924576114,0.6,0.261237552719105,0.347223445536143,0.31235470573646,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.6,2.5,0.29694995058334,0.32694995058334,0.000924281815789968,0.106066017177982,0.6,0.255270638710684,0.3469388355929,0.288640377446437,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.5,2,0.306973096964333,0.326973096964333,0.0028125,0.125,0.5,0.25559415533586,0.351413312603726,0.313911822953411,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.6,1.25,0.296973616079912,0.326973616079912,0.0235492906363224,0.252268924576114,0.6,0.261249867048928,0.34103060374437,0.288640377446437,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.7,1,0.297018448598756,0.327018448598757,0.0525,0.35,0.7,0.263055580995002,0.360360506217194,0.267639258584074,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.75,0.75,0.297035079646355,0.327035079646355,0.107487314122991,0.44595266812602,0.75,0.28960344890948,0.354778136195307,0.246723653834277,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.95,0.5,0.307089747300969,0.327089747300969,0.260168214814954,0.67175144212722,0.95,0.323646330009787,0.340569359142518,0.257053552750602,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.5,1.25,0.307104026085862,0.327104026085862,0.019624408863602,0.210224103813429,0.5,0.259348760675984,0.350431772935033,0.311531544646568,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.6,1.25,0.307143069118037,0.327143069118037,0.0235492906363224,0.252268924576114,0.6,0.255823501442208,0.35964649618524,0.305959209726664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.65,0.5,0.307184119169495,0.327184119169495,0.178009831189179,0.459619407771256,0.65,0.273659903569415,0.356522108585646,0.291370345353422,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,1.5,0.297298794743684,0.327298794743684,0.0133507373391884,0.229809703885628,0.65,0.257068199376425,0.357223396006299,0.277604788848329,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.7,0.75,0.297300759555176,0.327300759555176,0.100321493181459,0.416222490250952,0.7,0.287103234601706,0.331911346278892,0.27288769778493,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.6,3,0.297309298679419,0.327309298679419,0.000253125,0.075,0.6,0.255093268620612,0.348194249971207,0.288640377446437,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.75,0.75,0.297323942709277,0.327323942709277,0.107487314122991,0.44595266812602,0.75,0.286651504745853,0.353767026346924,0.251553297035054,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.75,0.75,0.297334634932041,0.327334634932041,0.107487314122991,0.44595266812602,0.75,0.271465191073418,0.362864985402887,0.257673728319819,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.75,0.5,0.297347310290599,0.327347310290599,0.205395959064437,0.530330085889911,0.75,0.307958290081813,0.345984483851828,0.238099156938155,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.5,0.5,0.30738142947157,0.32738142947157,0.136930639376292,0.353553390593274,0.5,0.259983582008152,0.355133794309735,0.307026912096824,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.6,1.25,0.297393726089332,0.327393726089332,0.0235492906363224,0.252268924576114,0.6,0.262646991219958,0.351128338287844,0.278405848760195,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.4,NaN,0.317402485329174,0.327402485329174,0.4,0.4,0.4,0.269507305524881,0.355647284328452,0.327052866134188,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.7,0.5,0.307437078045572,0.327437078045572,0.191702895126808,0.494974746830583,0.7,0.293726936664258,0.351970418251139,0.276613879221318,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,1,0.307442548192191,0.327442548192191,0.04125,0.275,0.55,0.264433420663353,0.34625192504033,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.6,2.5,0.29744638177378,0.32744638177378,0.000924281815789968,0.106066017177982,0.6,0.255310174855407,0.349443222269236,0.287585748196696,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.6,2,0.297451188549195,0.327451188549195,0.003375,0.15,0.6,0.256062668295087,0.348705149155801,0.287585748196696,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.55,1,0.307453075241678,0.327453075241678,0.04125,0.275,0.55,0.263619153116526,0.350423793462663,0.308316279145844,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.6,0.75,0.307456273162297,0.327456273162297,0.085989851298393,0.356762134500816,0.6,0.274636326613438,0.344773319765178,0.302959173108275,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,1.5,0.297472468172972,0.327472468172972,0.0123237575438662,0.212132034355964,0.6,0.258966780359677,0.341381642874492,0.292068981284746,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,2,0.297479733766488,0.327479733766488,0.003375,0.15,0.6,0.256105498699056,0.34426472131566,0.292068981284746,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.6,0.75,0.307485081804685,0.327485081804685,0.085989851298393,0.356762134500816,0.6,0.272938902485712,0.350185554976844,0.299330787951499,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.5,1.5,0.307500906324891,0.327500906324891,0.0102697979532219,0.176776695296637,0.5,0.257099618395324,0.351491277625937,0.313911822953411,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.6,NaN,0.317516620095735,0.327516620095735,0.6,0.6,0.6,0.275335966033267,0.371254684527272,0.305959209726664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.65,1,0.297545905946775,0.327545905946775,0.04875,0.325,0.65,0.270708526015195,0.353814467530936,0.268114724294193,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.6,3,0.297551654336406,0.327551654336406,0.000253125,0.075,0.6,0.255104096039763,0.349965118772757,0.287585748196696,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.7,0.75,0.307554495300422,0.327554495300422,0.100321493181459,0.416222490250952,0.7,0.2814863950608,0.344622714528538,0.296554376311929,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.95,0.5,0.297562347326619,0.327562347326619,0.260168214814954,0.67175144212722,0.95,0.334911069040528,0.339939936293353,0.217836036645976,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.55,1.25,0.297570191709185,0.327570191709185,0.0215868497499622,0.231246514194772,0.55,0.260589449915458,0.348939961515145,0.283181163696953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,1,0.307640778119736,0.327640778119736,0.04125,0.275,0.55,0.259344298941662,0.354394407459474,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.55,3,0.307648902261762,0.327648902261762,0.00023203125,0.06875,0.55,0.255034228065065,0.353520146280476,0.314392332439746,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,0.75,0.307664036462126,0.327664036462126,0.0716582094153275,0.29730177875068,0.5,0.25909329546295,0.352805617747971,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,1,0.297742278171026,0.327742278171026,0.04125,0.275,0.55,0.263220438086738,0.349458438840563,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,1,0.297757395628485,0.327757395628485,0.045,0.3,0.6,0.260354434028296,0.353441880458337,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.65,1,0.297793931194322,0.327793931194322,0.04875,0.325,0.65,0.269995069843947,0.345765220049569,0.27762150368945,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.5,3,0.307805020186475,0.327805020186475,0.0002109375,0.0625,0.5,0.255070314312941,0.351042975906293,0.31730177034019,one full-series coefficient set; no crack term; no per-device lambda
